from_station_id,to_station_id,distance_km
FR_CONFLANS_JARNY,FR_BOULIGNY,17
FR_CONFLANS_JARNY,FR_METZ_NORD,22
FR_CONFLANS_JARNY,FR_NOVEANT,20
FR_CONFLANS_JARNY,FR_REMILLY,42
FR_CONFLANS_JARNY,FR_VERDUN,36
FR_CONTEVILLE,FR_ABBEVILLE,19
FR_CONTEVILLE,FR_AMIENS,36
FR_CONTEVILLE,FR_AUBIN_ST_VAAST,26
FR_CONTEVILLE,FR_AUCHY_LES_HESDIN,25
FR_CONTEVILLE,FR_BOVES,44
FR_CONTEVILLE,FR_EU,48
FR_CONTEVILLE,FR_LAMOTTE_BREBIERE,40
FR_CONTEVILLE,FR_LE_TREPORT_MERS,50
FR_CONTEVILLE,FR_PICQUIGNY,26
FR_CONTREXEVILLE,FR_BOLOGNE,56
FR_CONTREXEVILLE,FR_BOURMONT,23
FR_CONTREXEVILLE,FR_DOMGERMAIN,52
FR_CONTREXEVILLE,FR_GRATTERY,58
FR_CONTREXEVILLE,FR_NEUFCHATEAU,25
FR_CONTREXEVILLE,FR_NEUVES_MAISONS,51
FR_CONTREXEVILLE,FR_PULLIGNY_AUTREY,44
FR_CONTREXEVILLE,FR_PUNEROT,34
FR_CONTREXEVILLE,FR_RIMAUCOURT,42
FR_CORBEIL_ESSONNES,FR_ABLON,13
FR_CORBEIL_ESSONNES,FR_ANTONY,20
FR_CORBEIL_ESSONNES,FR_BUNO_GIRONVILLE,28
FR_CORBEIL_ESSONNES,FR_CHOISY_LE_ROI,17
FR_CORBEIL_ESSONNES,FR_ESTOUCHES,42
FR_CORBEIL_ESSONNES,FR_EVRY_COURCOURONNES,4
FR_CORBEIL_ESSONNES,FR_FONTAINEBLEAU_AVON,29
FR_CORBEIL_ESSONNES,FR_MAISONCELLE,39
FR_CORBEIL_ESSONNES,FR_MASSY_EUROPE,19
FR_CORBEIL_ESSONNES,FR_ORLY_VILLE,15
FR_CORBEIL_ESSONNES,FR_POMPADOUR_MAISONS_ALFORT,20
FR_CORBEIL_ESSONNES,FR_RUNGIS_MIN,17
FR_CORDESSE_IGORNAY,FR_ALLEREY,50
FR_CORDESSE_IGORNAY,FR_ARZEMBOUY,76
FR_CORDESSE_IGORNAY,FR_AUTUN,11
FR_CORDESSE_IGORNAY,FR_BLANZY,40
FR_CORDESSE_IGORNAY,FR_CHAGNY,35
FR_CORDESSE_IGORNAY,FR_CHALON_SUR_SAONE,48
FR_CORDESSE_IGORNAY,FR_DIJON_VILLE,60
FR_CORDESSE_IGORNAY,FR_FONTAINES_MERCUREY,40
FR_CORDESSE_IGORNAY,FR_LE_CREUSOT,28
FR_CORDESSE_IGORNAY,FR_LE_CREUSOT_MONTCEAU_MONTCHANIN,34
FR_CORDESSE_IGORNAY,FR_SERMIZELLES_VEZELAY,67
FR_CORDESSE_IGORNAY,FR_TAMNAY_CHATILLON,47
FR_COURBEVOIE,FR_ARGENTEUIL,6
FR_COURBEVOIE,FR_ASNIERES_SUR_SEINE,3
FR_COURBEVOIE,FR_BOIS_COLOMBES,3
FR_COURBEVOIE,FR_BOULEVARD_VICTOR_HUGO,6
FR_COURBEVOIE,FR_CLICHY_LEVALLOIS,4
FR_COURBEVOIE,FR_COLOMBES,3
FR_COURBEVOIE,FR_ERMONT_HALTE,10
FR_COURBEVOIE,FR_LE_VAL_D_OR,5
FR_COURBEVOIE,FR_PARIS_ST_LAZARE,6
FR_COURBEVOIE,FR_PONT_DE_SEVRES,8
FR_COURBEVOIE,FR_PUTEAUX,2
FR_COURBEVOIE,FR_SURESNES_PUTEAUX,2
FR_COURNONTERRAL,FR_BAILLARGUES,25
FR_COURNONTERRAL,FR_BOUCOIRAN,62
FR_COURNONTERRAL,FR_BOULETERNERE,136
FR_COURNONTERRAL,FR_MANDUEL_REDESSAN,67
FR_COURNONTERRAL,FR_MONTPELLIER_ST_ROCH,13
FR_COURNONTERRAL,FR_NIMES,60
FR_COURNONTERRAL,FR_PERPIGNAN,117
FR_COURNONTERRAL,FR_ST_JEAN_ET_ST_PAUL,69
FR_COURNONTERRAL,FR_ST_LAURENT_D_AIGOUZE,38
FR_COURNONTERRAL,FR_VEZENOBRES,64
FR_COURNONTERRAL,FR_VIAS,36
FR_CRAIN,FR_ARZEMBOUY,33
FR_CRAIN,FR_AUXERRE_ST_AMATRE,29
FR_CRAIN,FR_GIEN,71
FR_CRAIN,FR_SERMIZELLES_VEZELAY,18
FR_CRAIN,FR_ST_FLORENTIN_VERGIGNY,52
FR_CRAIN,FR_TAMNAY_CHATILLON,54
FR_CRAIN,FR_THEIL_CERISIERS,73
FR_CRAIN,FR_URZY,59
FR_CREPIEUX_LA_PAPE,FR_ALAI,11
FR_CREPIEUX_LA_PAPE,FR_AMBERIEU,39
FR_CREPIEUX_LA_PAPE,FR_BOURG_EN_BRESSE,51
FR_CREPIEUX_LA_PAPE,FR_CALUIRE,3
FR_CREPIEUX_LA_PAPE,FR_CHARBONNIERES_LES_BAINS,12
FR_CREPIEUX_LA_PAPE,FR_CHESSY,23
FR_CREPIEUX_LA_PAPE,FR_DARDILLY,10
FR_CREPIEUX_LA_PAPE,FR_DOMMARTIN_LISSIEU,13
FR_CREPIEUX_LA_PAPE,FR_GRIGNY,22
FR_CREPIEUX_LA_PAPE,FR_LYON_PART_DIEU,5
FR_CREPIEUX_LA_PAPE,FR_TERNAY,22
FR_CREPIEUX_LA_PAPE,FR_VILLEFRANCHE_SUR_SAONE,24
FR_CUINCHY,FR_AIRE_SUR_LA_LYS,27
FR_CUINCHY,FR_ANNAPPES,30
FR_CUINCHY,FR_ARMENTIERES,20
FR_CUINCHY,FR_ARRAS,26
FR_CUINCHY,FR_AUCHY_LES_HESDIN,48
FR_CUINCHY,FR_BAILLEUL,23
FR_CUINCHY,FR_BAUVIN_PROVIN,11
FR_CUINCHY,FR_BETHUNE,7
FR_CUINCHY,FR_LILLE_FLANDRES,26
FR_CUINCHY,FR_LOOS_LEZ_LILLE,22
FR_CUINCHY,FR_RONCHIN,25
FR_CULOZ,FR_AIRANS,37
FR_CULOZ,FR_AIX_LES_BAINS_LE_REVARD,20
FR_CULOZ,FR_AMBERIEU,36
FR_CULOZ,FR_ANNECY,27
FR_CULOZ,FR_BELLEGARDE,30
FR_CULOZ,FR_BRION_MONTRAL_LA_CLUSE,41
FR_CULOZ,FR_CHAMBERY_CHALLES_LES_EAUX,32
FR_CULOZ,FR_LE_CHEYLAS_LA_BUISSIERE,53
FR_CULOZ,FR_MOIRANS,60
FR_CULOZ,FR_SOUS_PERON,40
FR_CUZORN,FR_BON_ENCONTRE,46
FR_CUZORN,FR_CAHORS,40
FR_CUZORN,FR_CAZOULES,54
FR_CUZORN,FR_LALINDE,37
FR_CUZORN,FR_MILHAC_D_AUBEROCHE,66
FR_CUZORN,FR_PORT_STE_MARIE,54
FR_CUZORN,FR_ST_CAPRAISE_DE_LALINDE,41
FR_CUZORN,FR_ST_FRONT_SUR_LEMANCE,5
FR_DARDILLY,FR_ALAI,6
FR_DARDILLY,FR_CALUIRE,7
FR_DARDILLY,FR_CHARBONNIERES_LES_BAINS,3
FR_DARDILLY,FR_CHESSY,14
FR_DARDILLY,FR_CREPIEUX_LA_PAPE,10
FR_DARDILLY,FR_DOMMARTIN_LISSIEU,5
FR_DARDILLY,FR_GIVORS,24
FR_DARDILLY,FR_GRIGNY,21
FR_DARDILLY,FR_LYON_PART_DIEU,9
FR_DARDILLY,FR_TERNAY,21
FR_DARDILLY,FR_VILLEFRANCHE_SUR_SAONE,21
FR_DENNEVILLE,FR_BARNEVILLE,10
FR_DENNEVILLE,FR_CAEN,96
FR_DENNEVILLE,FR_CLECY_BOURG,95
FR_DENNEVILLE,FR_FOLLIGNY,58
FR_DENNEVILLE,FR_LA_BOUSSAC,90
FR_DENNEVILLE,FR_NEUILLY,40
FR_DENNEVILLE,FR_SERVON_TANIS,83
FR_DENNEVILLE,FR_ST_GEORGES_DE_LA_RIVIERE,8
FR_DIEPPE,FR_ABANCOURT,56
FR_DIEPPE,FR_ABBEVILLE,57
FR_DIEPPE,FR_BARENTIN_VILLE,43
FR_DIEPPE,FR_BOLBEC_VILLE,58
FR_DIEPPE,FR_EU,29
FR_DIEPPE,FR_GUEURES_BRACHY,12
FR_DIEPPE,FR_LE_TREPORT_MERS,27
FR_DIEPPE,FR_ROUEN_RIVE_DROITE,52
FR_DIEPPE,FR_ST_MARTIN_DU_VIVIER,50
FR_DIJON_VILLE,FR_ALLEREY,47
FR_DIJON_VILLE,FR_BRETIGNY_NORGES,10
FR_DIJON_VILLE,FR_CHAGNY,51
FR_DIJON_VILLE,FR_CHAMPLITTE,49
FR_DIJON_VILLE,FR_CORDESSE_IGORNAY,60
FR_DIJON_VILLE,FR_FONTAINES_MERCUREY,56
FR_DIJON_VILLE,FR_IS_SUR_TILLE,23
FR_DIJON_VILLE,FR_LAMARCHE_SUR_SAONE,27
FR_DOMBASLE_SUR_MEURTHE,FR_CHAMPIGNEULLES,18
FR_DOMBASLE_SUR_MEURTHE,FR_DOMGERMAIN,37
FR_DOMBASLE_SUR_MEURTHE,FR_FROUARD,21
FR_DOMBASLE_SUR_MEURTHE,FR_IGNEY_AVRICOURT,34
FR_DOMBASLE_SUR_MEURTHE,FR_NEUVES_MAISONS,17
FR_DOMBASLE_SUR_MEURTHE,FR_PULLIGNY_AUTREY,18
FR_DOMBASLE_SUR_MEURTHE,FR_PUNEROT,43
FR_DOMBASLE_SUR_MEURTHE,FR_VALLOIS,24
FR_DOMGERMAIN,FR_BOURMONT,53
FR_DOMGERMAIN,FR_CHAMPIGNEULLES,26
FR_DOMGERMAIN,FR_CONTREXEVILLE,52
FR_DOMGERMAIN,FR_DOMBASLE_SUR_MEURTHE,37
FR_DOMGERMAIN,FR_DOMMARTIN_LE_FRANC,69
FR_DOMGERMAIN,FR_FROUARD,26
FR_DOMGERMAIN,FR_MARNAVAL,62
FR_DOMGERMAIN,FR_NEUFCHATEAU,34
FR_DOMGERMAIN,FR_NEUVES_MAISONS,20
FR_DOMGERMAIN,FR_NOVEANT,46
FR_DOMGERMAIN,FR_PULLIGNY_AUTREY,25
FR_DOMGERMAIN,FR_PUNEROT,18
FR_DOMGERMAIN,FR_RIMAUCOURT,56
FR_DOMMARTIN_LE_FRANC,FR_BLESME_HAUSSIGNEMONT,36
FR_DOMMARTIN_LE_FRANC,FR_BOLOGNE,29
FR_DOMMARTIN_LE_FRANC,FR_BOURMONT,53
FR_DOMMARTIN_LE_FRANC,FR_DOMGERMAIN,69
FR_DOMMARTIN_LE_FRANC,FR_MARNAVAL,22
FR_DOMMARTIN_LE_FRANC,FR_NEUFCHATEAU,55
FR_DOMMARTIN_LE_FRANC,FR_PUNEROT,63
FR_DOMMARTIN_LE_FRANC,FR_RIMAUCOURT,33
FR_DOMMARTIN_LISSIEU,FR_ALAI,10
FR_DOMMARTIN_LISSIEU,FR_CALUIRE,10
FR_DOMMARTIN_LISSIEU,FR_CHARBONNIERES_LES_BAINS,6
FR_DOMMARTIN_LISSIEU,FR_CHESSY,10
FR_DOMMARTIN_LISSIEU,FR_CREPIEUX_LA_PAPE,13
FR_DOMMARTIN_LISSIEU,FR_DARDILLY,5
FR_DOMMARTIN_LISSIEU,FR_LYON_PART_DIEU,13
FR_DOMMARTIN_LISSIEU,FR_MACON_VILLE,52
FR_DOMMARTIN_LISSIEU,FR_VILLEFRANCHE_SUR_SAONE,16
FR_DUNKERQUE,FR_AIRE_SUR_LA_LYS,44
FR_DUNKERQUE,FR_ARQUES_PAS_DE_CALAIS,34
FR_DUNKERQUE,FR_BAILLEUL,43
FR_DUNKERQUE,FR_CALAIS_FRETHUN,41
FR_DUNKERQUE,FR_CALAIS_MAREE,38
FR_DUNKERQUE,FR_GRANDE_SYNTHE,5
FR_DUNKERQUE,FR_GRAVELINES,18
FR_DUNKERQUE,FR_LOON_PLAGE,10
FR_ECOLE_VALENTIN,FR_ANDELOT,46
FR_ECOLE_VALENTIN,FR_ARBOIS,44
FR_ECOLE_VALENTIN,FR_ARC_ET_SENANS,32
FR_ECOLE_VALENTIN,FR_BESANCON_VIOTTE,4
FR_ECOLE_VALENTIN,FR_CHAMPLITTE,52
FR_ECOLE_VALENTIN,FR_GRATTERY,45
FR_ECOLE_VALENTIN,FR_IS_SUR_TILLE,71
FR_ECOLE_VALENTIN,FR_LAMARCHE_SUR_SAONE,46
FR_ECOLE_VALENTIN,FR_PONTARLIER,50
FR_ECOLE_VALENTIN,FR_STE_COLOMBE,49
FR_EMBRUN,FR_ASPRES_SUR_BUECH,59
FR_EMBRUN,FR_BREIL_SUR_ROYA,107
FR_EMBRUN,FR_CHATEAU_ARNOUX_MAIRIE,65
FR_EMBRUN,FR_GAP,33
FR_EMBRUN,FR_GRENOBLE,93
FR_EMBRUN,FR_LE_CHEYLAS_LA_BUISSIERE,100
FR_EMBRUN,FR_POMBLIERE_ST_MARCEL,104
FR_EMBRUN,FR_TENDE,102
FR_EPEHY,FR_ARRAS,40
FR_EPEHY,FR_AUBIGNY_AU_BAC,29
FR_EPEHY,FR_CAMBRAI,20
FR_EPEHY,FR_HACHETTE,47
FR_EPEHY,FR_MARCELCAVE,43
FR_EPEHY,FR_MENNEVRET,31
FR_EPEHY,FR_ROSIERES,37
FR_EPEHY,FR_TINCOURT_BOUCLY,10
FR_EPINAY_GRANDE_CEINTURE,FR_ARGENTEUIL,5
FR_EPINAY_GRANDE_CEINTURE,FR_AULNAY_SOUS_BOIS,12
FR_EPINAY_GRANDE_CEINTURE,FR_BOIS_COLOMBES,7
FR_EPINAY_GRANDE_CEINTURE,FR_BOULEVARD_VICTOR_HUGO,6
FR_EPINAY_GRANDE_CEINTURE,FR_COLOMBES,6
FR_EPINAY_GRANDE_CEINTURE,FR_EPINAY_SUR_SEINE,2
FR_EPINAY_GRANDE_CEINTURE,FR_ERMONT_HALTE,6
FR_EPINAY_GRANDE_CEINTURE,FR_LA_COURNEUVE_DUGNY,6
FR_EPINAY_GRANDE_CEINTURE,FR_LA_PLAINE_STADE_DE_FRANCE,5
FR_EPINAY_GRANDE_CEINTURE,FR_VILLEPINTE,13
FR_EPINAY_SUR_SEINE,FR_ARGENTEUIL,3
FR_EPINAY_SUR_SEINE,FR_ASNIERES_SUR_SEINE,6
FR_EPINAY_SUR_SEINE,FR_AUVERS_SUR_OISE,16
FR_EPINAY_SUR_SEINE,FR_BOIS_COLOMBES,5
FR_EPINAY_SUR_SEINE,FR_BOULEVARD_VICTOR_HUGO,6
FR_EPINAY_SUR_SEINE,FR_COLOMBES,5
FR_EPINAY_SUR_SEINE,FR_EPINAY_GRANDE_CEINTURE,2
FR_EPINAY_SUR_SEINE,FR_ERMONT_HALTE,5
FR_EPINAY_SUR_SEINE,FR_LA_COURNEUVE_DUGNY,8
FR_EPINAY_SUR_SEINE,FR_LA_PLAINE_STADE_DE_FRANCE,6
FR_ERMONT_HALTE,FR_ARGENTEUIL,5
FR_ERMONT_HALTE,FR_ASNIERES_SUR_SEINE,10
FR_ERMONT_HALTE,FR_AUVERS_SUR_OISE,11
FR_ERMONT_HALTE,FR_BOIS_COLOMBES,9
FR_ERMONT_HALTE,FR_BOULEVARD_VICTOR_HUGO,10
FR_ERMONT_HALTE,FR_CERGY_LE_HAUT,19
FR_ERMONT_HALTE,FR_COLOMBES,7
FR_ERMONT_HALTE,FR_CONFLANS_FIN_D_OISE,14
FR_ERMONT_HALTE,FR_COURBEVOIE,10
FR_ERMONT_HALTE,FR_EPINAY_GRANDE_CEINTURE,6
FR_ERMONT_HALTE,FR_EPINAY_SUR_SEINE,5
FR_ERMONT_HALTE,FR_PONT_PETIT,12
FR_ESTOUCHES,FR_AMILLY,60
FR_ESTOUCHES,FR_ANGERVILLE,10
FR_ESTOUCHES,FR_AUNEAU,30
FR_ESTOUCHES,FR_BOYNES,27
FR_ESTOUCHES,FR_BUNO_GIRONVILLE,20
FR_ESTOUCHES,FR_CORBEIL_ESSONNES,42
FR_ESTOUCHES,FR_EVRY_COURCOURONNES,41
FR_ESTOUCHES,FR_LES_AUBRAIS_ORLEANS,46
FR_ESTOUCHES,FR_MAISONCELLE,20
FR_ESTOUCHES,FR_MARIGNY_LES_USAGES,40
FR_ESTOUCHES,FR_ORLEANS,48
FR_ETSAUT,FR_AMPEREVIELLE,64
FR_ETSAUT,FR_ARGAGNON,60
FR_ETSAUT,FR_BEDOUS,9
FR_ETSAUT,FR_BIDARRAY,75
FR_ETSAUT,FR_BIDOS,30
FR_ETSAUT,FR_CIER_DE_LUCHON,96
FR_ETSAUT,FR_LEGE,97
FR_ETSAUT,FR_LOURDES,48
FR_ETSAUT,FR_PAU,45
FR_ETSAUT,FR_TARBES,64
FR_EU,FR_ABANCOURT,48
FR_EU,FR_ABBEVILLE,30
FR_EU,FR_AUBIN_ST_VAAST,55
FR_EU,FR_CONTEVILLE,48
FR_EU,FR_DIEPPE,29
FR_EU,FR_GUEURES_BRACHY,41
FR_EU,FR_LE_TREPORT_MERS,3
FR_EU,FR_PICQUIGNY,53
FR_EVRY_COURCOURONNES,FR_ABLON,11
FR_EVRY_COURCOURONNES,FR_ANTONY,17
FR_EVRY_COURCOURONNES,FR_BUNO_GIRONVILLE,29
FR_EVRY_COURCOURONNES,FR_CHOISY_LE_ROI,15
FR_EVRY_COURCOURONNES,FR_CORBEIL_ESSONNES,4
FR_EVRY_COURCOURONNES,FR_ESTOUCHES,41
FR_EVRY_COURCOURONNES,FR_FONTAINEBLEAU_AVON,32
FR_EVRY_COURCOURONNES,FR_MAISONCELLE,40
FR_EVRY_COURCOURONNES,FR_MASSY_EUROPE,16
FR_EVRY_COURCOURONNES,FR_ORLY_VILLE,13
FR_EVRY_COURCOURONNES,FR_POMPADOUR_MAISONS_ALFORT,18
FR_EVRY_COURCOURONNES,FR_RUNGIS_MIN,14
FR_FARSCHVILLER,FR_ADAMSWILLER,30
FR_FARSCHVILLER,FR_ANZELING,38
FR_FARSCHVILLER,FR_BENESTROFF,23
FR_FARSCHVILLER,FR_BENING,8
FR_FARSCHVILLER,FR_BERTHELMING,32
FR_FARSCHVILLER,FR_BITCHE,38
FR_FARSCHVILLER,FR_BOUZONVILLE,36
FR_FARSCHVILLER,FR_HOMBOURG_HAUT,11
FR_FARSCHVILLER,FR_SARRALBE,13
FR_FARSCHVILLER,FR_SARREGUEMINES,12
FR_FARSCHVILLER,FR_TIEFFENBACH_STRUTH,32
FR_FAUBOURG_D_ORLEANS,FR_ARGY,52
FR_FAUBOURG_D_ORLEANS,FR_AZAY_SUR_CHER,66
FR_FAUBOURG_D_ORLEANS,FR_BOURGES,58
FR_FAUBOURG_D_ORLEANS,FR_GIEVRES,11
FR_FAUBOURG_D_ORLEANS,FR_LES_AUBRAIS_ORLEANS,63
FR_FAUBOURG_D_ORLEANS,FR_MARMAGNE,51
FR_FAUBOURG_D_ORLEANS,FR_ORLEANS,61
FR_FAUBOURG_D_ORLEANS,FR_VIERZON_VILLE,29
FR_FENOUILLET,FR_ALBI,65
FR_FENOUILLET,FR_CASTELNAU_D_ESTRETEFONDS,12
FR_FENOUILLET,FR_LABEGE_VILLAGE,20
FR_FENOUILLET,FR_LE_GARRIC,71
FR_FENOUILLET,FR_MURET,26
FR_FENOUILLET,FR_ST_JORY,6
FR_FENOUILLET,FR_ST_JUERY,70
FR_FENOUILLET,FR_TOULOUSE_MATABIAU,9
FR_FERE_CHAMPENOISE,FR_BLESME_HAUSSIGNEMONT,57
FR_FERE_CHAMPENOISE,FR_BOUY,45
FR_FERE_CHAMPENOISE,FR_CHAMPAGNE_ARDENNE_TGV,50
FR_FERE_CHAMPENOISE,FR_MARNAVAL,76
FR_FERE_CHAMPENOISE,FR_MESNIL_SUR_OGER,21
FR_FERE_CHAMPENOISE,FR_OULCHY_BRENY,66
FR_FERE_CHAMPENOISE,FR_REIMS,55
FR_FERE_CHAMPENOISE,FR_THEIL_CERISIERS,78
FR_FLIES,FR_AIRANS,16
FR_FLIES,FR_ANNEMASSE,18
FR_FLIES,FR_BELLEGARDE,24
FR_FLIES,FR_BRION_MONTRAL_LA_CLUSE,38
FR_FLIES,FR_LE_VAUDIOUX,46
FR_FLIES,FR_MONNETIER_MORNEX,20
FR_FLIES,FR_PONTARLIER,74
FR_FLIES,FR_SOUS_PERON,12
FR_FLIES,FR_STE_COLOMBE,70
FR_FLIES,FR_ST_CERGUES_LES_VOIRONS,22
FR_FLIES,FR_ST_JULIEN_EN_GENEVOIS,15
FR_FLIES,FR_THOIRY,6
FR_FLOIRAC_LOT,FR_AURILLAC,62
FR_FLOIRAC_LOT,FR_BRIVE_LA_GAILLARDE,28
FR_FLOIRAC_LOT,FR_CAHORS,55
FR_FLOIRAC_LOT,FR_CAZOULES,18
FR_FLOIRAC_LOT,FR_GIMEL,47
FR_FLOIRAC_LOT,FR_LAMATIVIE,31
FR_FLOIRAC_LOT,FR_MAURS,49
FR_FLOIRAC_LOT,FR_VARETZ,35
FR_FOLEMBRAY,FR_BETZ,51
FR_FOLEMBRAY,FR_LAON,24
FR_FOLEMBRAY,FR_MOYENNEVILLE,48
FR_FOLEMBRAY,FR_ORMOY_VILLERS,51
FR_FOLEMBRAY,FR_OULCHY_BRENY,41
FR_FOLEMBRAY,FR_ROYE_SUR_MATZ,39
FR_FOLEMBRAY,FR_TINCOURT_BOUCLY,46
FR_FOLEMBRAY,FR_VERNEUIL_SUR_SERRE,29
FR_FOLLIGNY,FR_BARNEVILLE,66
FR_FOLLIGNY,FR_BERJOU,68
FR_FOLLIGNY,FR_BRETEIL,84
FR_FOLLIGNY,FR_CAEN,87
FR_FOLLIGNY,FR_CLECY_BOURG,68
FR_FOLLIGNY,FR_DENNEVILLE,58
FR_FOLLIGNY,FR_LA_BOUSSAC,39
FR_FOLLIGNY,FR_NEUILLY,53
FR_FOLLIGNY,FR_PLANCOET,69
FR_FOLLIGNY,FR_SERVON_TANIS,26
FR_FOLLIGNY,FR_ST_GEORGES_DE_LA_RIVIERE,64
FR_FONTAFIE,FR_ANGOULEME,38
FR_FONTAFIE,FR_BEYNAC_HAUTE_VIENNE,51
FR_FONTAFIE,FR_CIVAUX,64
FR_FONTAFIE,FR_GENSAC_LA_PALLUE,66
FR_FONTAFIE,FR_LA_CAVE,76
FR_FONTAFIE,FR_LIMOGES_BENEDICTINS,56
FR_FONTAFIE,FR_ST_BRICE_SUR_VIENNE,32
FR_FONTAFIE,FR_VARS,34
FR_FONTAINEBLEAU_AVON,FR_ABLON,41
FR_FONTAINEBLEAU_AVON,FR_AMILLY,49
FR_FONTAINEBLEAU_AVON,FR_BOYNES,43
FR_FONTAINEBLEAU_AVON,FR_BUNO_GIRONVILLE,26
FR_FONTAINEBLEAU_AVON,FR_CHOISY_LE_ROI,45
FR_FONTAINEBLEAU_AVON,FR_CORBEIL_ESSONNES,29
FR_FONTAINEBLEAU_AVON,FR_EVRY_COURCOURONNES,32
FR_FONTAINEBLEAU_AVON,FR_MAISONCELLE,30
FR_FONTAINEBLEAU_AVON,FR_ORLY_VILLE,43
FR_FONTAINEBLEAU_AVON,FR_ST_FLORENTIN_VERGIGNY,89
FR_FONTAINEBLEAU_AVON,FR_THEIL_CERISIERS,57
FR_FONTAINES_MERCUREY,FR_ALLEREY,16
FR_FONTAINES_MERCUREY,FR_AUTUN,38
FR_FONTAINES_MERCUREY,FR_BLANZY,34
FR_FONTAINES_MERCUREY,FR_BRETIGNY_NORGES,65
FR_FONTAINES_MERCUREY,FR_CHAGNY,7
FR_FONTAINES_MERCUREY,FR_CHALON_SUR_SAONE,9
FR_FONTAINES_MERCUREY,FR_CORDESSE_IGORNAY,40
FR_FONTAINES_MERCUREY,FR_DIJON_VILLE,56
FR_FONTAINES_MERCUREY,FR_LE_CREUSOT,27
FR_FONTAINES_MERCUREY,FR_LE_CREUSOT_MONTCEAU_MONTCHANIN,23
FR_FONTAINES_MERCUREY,FR_PARAY_LE_MONIAL,68
FR_FONTENAY_SOUS_BOIS,FR_AULNAY_SOUS_BOIS,10
FR_FONTENAY_SOUS_BOIS,FR_BOBIGNY,8
FR_FONTENAY_SOUS_BOIS,FR_CHAMPIGNY,5
FR_FONTENAY_SOUS_BOIS,FR_CHOISY_LE_ROI,10
FR_FONTENAY_SOUS_BOIS,FR_LA_PLAINE_STADE_DE_FRANCE,11
FR_FONTENAY_SOUS_BOIS,FR_NOGENT_SUR_MARNE,1
FR_FONTENAY_SOUS_BOIS,FR_PARIS_ST_LAZARE,11
FR_FONTENAY_SOUS_BOIS,FR_POMPADOUR_MAISONS_ALFORT,6
FR_FONTENAY_SOUS_BOIS,FR_VAIRES_TORCY,13
FR_FONTENAY_SOUS_BOIS,FR_VILLEPINTE,14
FR_FOS_COUSSOUL,FR_AIX_EN_PROVENCE,44
FR_FOS_COUSSOUL,FR_ARLES,32
FR_FOS_COUSSOUL,FR_BEAUCAIRE,42
FR_FOS_COUSSOUL,FR_ISTRES,8
FR_FOS_COUSSOUL,FR_MARSEILLE_ST_CHARLES,43
FR_FOS_COUSSOUL,FR_MARTIGUES,14
FR_FOS_COUSSOUL,FR_MIRAMAS,14
FR_FOS_COUSSOUL,FR_TARASCON,41
FR_FOS_COUSSOUL,FR_VITROLLES,27
FR_FRESNAY_SUR_SARTHE,FR_ALENCON,18
FR_FRESNAY_SUR_SARTHE,FR_BERJOU,74
FR_FRESNAY_SUR_SARTHE,FR_BESSE_SUR_BRAYE,73
FR_FRESNAY_SUR_SARTHE,FR_LE_LUDE,72
FR_FRESNAY_SUR_SARTHE,FR_LE_MANS,34
FR_FRESNAY_SUR_SARTHE,FR_MAUVES_CORBON,49
FR_FRESNAY_SUR_SARTHE,FR_NEAU,40
FR_FRESNAY_SUR_SARTHE,FR_NOGENT_LE_ROTROU,58
FR_FRESNAY_SUR_SARTHE,FR_VOUTRE,29
FR_FROUARD,FR_ARS_SUR_MOSELLE,36
FR_FROUARD,FR_CHAMPIGNEULLES,3
FR_FROUARD,FR_DOMBASLE_SUR_MEURTHE,21
FR_FROUARD,FR_DOMGERMAIN,26
FR_FROUARD,FR_NEUVES_MAISONS,16
FR_FROUARD,FR_NOVEANT,31
FR_FROUARD,FR_PULLIGNY_AUTREY,24
FR_FROUARD,FR_PUNEROT,39
FR_FROUARD,FR_REMILLY,34
FR_FROUARD,FR_VALLOIS,45
FR_FRYNAUDOUR,FR_BARNEVILLE,123
FR_FRYNAUDOUR,FR_BREST,106
FR_FRYNAUDOUR,FR_BRETEIL,113
FR_FRYNAUDOUR,FR_LA_BOUSSAC,110
FR_FRYNAUDOUR,FR_PLANCOET,70
FR_FRYNAUDOUR,FR_PLOUHARNEL_CARNAC,125
FR_FRYNAUDOUR,FR_PONTRIEUX,3
FR_FRYNAUDOUR,FR_ST_GEORGES_DE_LA_RIVIERE,124
FR_FURIANI,FR_AJACCIO,99
FR_FURIANI,FR_BASTIA,6
FR_FURIANI,FR_BIGUGLIA,4
FR_FURIANI,FR_BORGO,10
FR_FURIANI,FR_CALVI,57
FR_FURIANI,FR_CAP_MARTIN_ROQUEBRUNE,203
FR_FURIANI,FR_POGGIO_RIVENTOSA,49
FR_FURIANI,FR_VIVARIO,57
FR_GAMARDE_LES_BAINS,FR_ARGAGNON,34
FR_GAMARDE_LES_BAINS,FR_ARJUZANX,33
FR_GAMARDE_LES_BAINS,FR_BAYONNE,54
FR_GAMARDE_LES_BAINS,FR_BIARRITZ,61
FR_GAMARDE_LES_BAINS,FR_BIDARRAY,62
FR_GAMARDE_LES_BAINS,FR_BIDOS,64
FR_GAMARDE_LES_BAINS,FR_MONT_DE_MARSAN,35
FR_GAMARDE_LES_BAINS,FR_PAU,63
FR_GAP,FR_ASPRES_SUR_BUECH,27
